age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,id,contact_month,contact_year,previous_contact
,entrepreneur,MARRIED,university.degree,0,0,0,cellular,17,5,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-12-09,b063e0eb-ad4c-4055-ae8f-d5a450808dbd,12,2015,0
40.0,blue-collar,MARRIED,,0,0,0,cellular,265,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2015-10-18,3f00aedf-292d-4ab4-9d5a-7cddf62a1068,10,2015,0
,blue-collar,MARRIED,basic.6y,0,0,0,cellular,40,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-05-16,a881b877-c88d-4b19-bf68-c07caaa00b9b,5,2019,0
,retired,SINGLE,university.degree,0,0,0,cellular,208,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-02-02,a06683b5-d1fc-4688-8960-4da666edda9b,2,2019,0
42.0,management,DIVORCED,high.school,0,1,0,cellular,163,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2015-04-08,af5ab76f-e5c7-4074-bc7b-a446ccce1bb8,4,2015,0
38.0,admin.,MARRIED,high.school,0,0,0,cellular,240,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-11-04,359c7482-cc4a-4a0d-a434-42938f7248f9,11,2015,0
58.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,74,2,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2016-01-21,586a3e7b-1161-4e9d-94d3-efa8378100dd,1,2016,0
49.0,blue-collar,SINGLE,,0,1,0,cellular,49,1,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2018-08-25,28f42241-2a7a-4d91-a63c-1f100c012ba2,8,2018,0
33.0,technician,SINGLE,professional.course,0,1,0,cellular,70,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-05-04,4273dd8d-2d95-4cae-b370-164830e0065b,5,2019,0
34.0,blue-collar,MARRIED,university.degree,0,0,1,cellular,208,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-01-02,75307532-4a83-4fb0-9ee3-c91d1534fe8c,1,2017,0
41.0,services,SINGLE,high.school,0,0,0,cellular,103,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-01-28,0db0e283-ad3a-485f-9b67-ec93b25c465e,1,2017,0
,self-employed,SINGLE,university.degree,0,0,0,cellular,302,1,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2015-07-18,143b767c-60dd-44fe-ac0f-a239c7f0f656,7,2015,0
50.0,blue-collar,MARRIED,basic.6y,0,0,0,cellular,103,6,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-12-31,325ce015-2e15-4192-b59c-dc3c82148b1b,12,2018,0
38.0,blue-collar,MARRIED,basic.9y,0,1,0,cellular,75,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-11-27,4eddc916-3d64-4aef-97cc-a04821fea8fe,11,2019,0
41.0,services,MARRIED,high.school,0,1,0,cellular,97,1,,1,FAILURE,-1.8,,-46.2,1.313,5099.1,0,2019-12-01,39a633d4-c885-45d0-b647-bfeb258bfacd,12,2019,0
29.0,technician,DIVORCED,professional.course,0,1,0,cellular,14,5,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2015-03-08,344fb996-783a-4fac-9922-b3037b48ae32,3,2015,0
25.0,admin.,SINGLE,high.school,0,1,1,cellular,137,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-05-15,ad991fa1-d635-43fc-a117-92f437d70328,5,2019,0
39.0,services,MARRIED,high.school,0,1,1,cellular,19,6,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,,484ff6cc-68c4-4bea-b11f-5f3e159f7374,,,0
31.0,management,MARRIED,university.degree,0,1,0,cellular,144,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-03-28,c1d34d6f-5e53-4377-bc6f-ab2ceafdd313,3,2017,0
42.0,entrepreneur,MARRIED,basic.6y,0,1,1,cellular,158,3,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2018-09-06,86b2ce75-3be0-4ebe-b9e8-ce5cb8efafe8,9,2018,0
47.0,services,SINGLE,basic.6y,0,0,1,cellular,307,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2019-10-31,819440cf-6767-44fa-a29a-16c4c3c45067,10,2019,0
31.0,self-employed,MARRIED,university.degree,0,0,0,cellular,182,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2017-10-01,c3b710b3-07ee-4d1a-93c8-9811bde17021,10,2017,0
38.0,admin.,MARRIED,high.school,0,1,0,cellular,1281,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-12-31,e20110f3-317f-4dfc-8007-90598ac54d64,12,2015,0
51.0,blue-collar,MARRIED,university.degree,0,0,0,cellular,153,4,,2,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2015-04-14,6a7f6711-5beb-4f39-8e8b-c77405fd188d,4,2015,0
,blue-collar,SINGLE,basic.4y,0,1,0,cellular,389,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-05-25,4f313f52-eab4-431d-a5b6-22bed825b530,5,2015,0
33.0,technician,MARRIED,professional.course,0,0,0,cellular,290,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-01-02,f1e055e6-a5c1-486a-9b17-d844a0d3097e,1,2018,0
32.0,technician,MARRIED,professional.course,0,1,1,cellular,134,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2016-04-30,fec3b0f4-9303-408b-8ee3-db8dd89758ce,4,2016,0
35.0,blue-collar,MARRIED,basic.9y,0,1,1,cellular,153,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-04-06,df16f7d4-fcb9-4d60-a90f-37fbf595287b,4,2017,0
29.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,851,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-05-14,acf6ee64-8691-4d2d-a7c4-8583ce54d65e,5,2017,0
,blue-collar,SINGLE,basic.6y,0,0,0,cellular,295,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-04-02,b3f6ebfc-cecc-4df8-82a1-8032a2519c62,4,2018,0
36.0,entrepreneur,MARRIED,university.degree,0,1,0,telephone,139,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-04-17,0534d984-b1f9-4dac-9bf4-7f9e89623a8f,4,2019,0
31.0,services,SINGLE,high.school,0,0,0,cellular,182,2,,2,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2015-01-06,a401c2c3-6aa5-4cb2-a154-499042d28714,1,2015,0
31.0,self-employed,MARRIED,university.degree,0,0,0,cellular,704,1,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,1,2017-09-10,fa7d51bf-6fb9-4fe8-9b45-b3fd606f7479,9,2017,0
33.0,technician,MARRIED,professional.course,0,1,1,cellular,500,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2017-05-10,03af58a0-ffc0-432f-b528-5158a0e13c37,5,2017,0
47.0,blue-collar,MARRIED,high.school,0,0,1,cellular,168,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-06-11,a5521d75-97ed-4a10-8c29-4c722053ebcc,6,2018,0
,self-employed,SINGLE,university.degree,0,0,1,cellular,101,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-05-14,7f611c2d-d2ec-40a1-ab96-77100f24883d,5,2018,0
55.0,entrepreneur,DIVORCED,university.degree,0,0,0,cellular,56,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2019-04-17,4da12cc1-3b2a-4329-9e86-d4034a3995bd,4,2019,0
25.0,blue-collar,SINGLE,basic.9y,0,0,0,cellular,299,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-08-03,3c33c23c-10de-48f0-9c14-9951a5909bc4,8,2017,0
38.0,admin.,MARRIED,high.school,0,1,0,cellular,6,5,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2019-11-09,89df01c6-7ccb-4dc5-9ad3-561fbb7c37f0,11,2019,0
34.0,admin.,MARRIED,university.degree,0,1,0,cellular,159,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-10-28,18eee4cd-532e-4a6d-887c-43b4445b78a7,10,2017,0
44.0,services,SINGLE,high.school,0,0,0,cellular,318,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2015-03-16,2ac85f20-50c1-4ff6-8279-9d0d922a3d9c,3,2015,0
37.0,self-employed,SINGLE,university.degree,0,0,0,cellular,263,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-02-02,0ff35994-c40d-4684-a90b-4e0083134160,2,2018,0
,blue-collar,SINGLE,basic.6y,0,0,0,telephone,833,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,1,2015-06-30,69decf42-759f-44f7-a82b-335896048a71,6,2015,0
,admin.,MARRIED,high.school,0,1,0,cellular,291,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-01-13,b3a9627a-6f99-453a-9d94-66e5b1302a90,1,2019,0
32.0,student,SINGLE,university.degree,0,0,0,cellular,209,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-07-04,adf89b5d-641e-4142-9c83-f54a9c35259f,7,2015,0
49.0,blue-collar,MARRIED,basic.4y,0,1,0,cellular,86,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2015-07-24,adf49d0e-11a7-4a65-8f55-a3d21cd1246f,7,2015,0
34.0,admin.,SINGLE,high.school,0,1,0,cellular,80,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-04-16,9baeae6e-fc46-42d4-a378-f44aa6d49e75,4,2017,0
33.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,52,1,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2017-01-24,50d4e00f-b678-4820-864a-ded762f4079e,1,2017,0
39.0,technician,MARRIED,professional.course,0,1,0,cellular,346,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2018-01-31,4a46b9de-f800-490b-95e7-608bf20acc79,1,2018,0
35.0,blue-collar,MARRIED,basic.6y,0,0,0,cellular,813,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,1,2016-07-27,590231a4-d1d2-4b5d-b5c5-180a2a3492a5,7,2016,0
44.0,management,DIVORCED,university.degree,0,0,0,cellular,47,5,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-10-31,dba4e5ed-90a5-43c8-af3b-25a2ab5abb8c,10,2018,0
42.0,technician,MARRIED,professional.course,0,0,0,cellular,1014,2,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2019-11-03,2d779e8a-0820-4a35-ba9b-7f2b675e2213,11,2019,0
36.0,blue-collar,MARRIED,basic.4y,0,0,0,cellular,612,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-02-23,2f7dce10-dab6-4957-bcbc-4a918fe1ba04,2,2017,0
,blue-collar,MARRIED,basic.9y,0,1,0,cellular,144,2,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2018-12-21,4c3f1a9b-0962-4302-a34e-de99affc3862,12,2018,0
,admin.,SINGLE,university.degree,0,0,0,cellular,498,1,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2018-03-06,cf169ae5-4e2c-4d05-a419-2108d66169a3,3,2018,0
36.0,blue-collar,MARRIED,basic.9y,0,1,0,cellular,232,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2017-01-05,0fbf476b-ec66-4ef0-90a0-e4fe68e250a6,1,2017,0
51.0,management,MARRIED,university.degree,0,0,0,cellular,203,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-06-14,7abe468c-ad36-49ab-bd0e-677c7f4f7526,6,2019,0
31.0,management,SINGLE,university.degree,0,1,0,cellular,268,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-09-14,1f00e8d2-e5f5-4cfd-b98d-572ab3dcea05,9,2016,0
37.0,blue-collar,MARRIED,basic.9y,0,1,0,cellular,210,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2017-05-21,1225294d-5021-42af-a29a-0801e966d116,5,2017,0
22.0,student,SINGLE,high.school,0,0,0,cellular,312,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2018-03-24,d213f6e5-d947-49cc-a9c9-b4b230dfad18,3,2018,0
33.0,management,MARRIED,university.degree,0,0,0,cellular,364,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2019-07-20,609da173-58f4-413c-b101-cd5e70199958,7,2019,0
32.0,technician,SINGLE,university.degree,0,0,0,cellular,31,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2016-02-27,62acc86a-b467-4d08-915e-0f27906aca63,2,2016,0
45.0,technician,SINGLE,university.degree,0,0,0,cellular,561,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-05-30,ab5d8c9e-cb5d-4c5e-a28e-f6c00bac70d4,5,2018,0
39.0,admin.,DIVORCED,university.degree,0,0,0,telephone,44,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-02-18,3fdf0079-021b-4340-93fe-0f50174d53f2,2,2015,0
36.0,blue-collar,MARRIED,basic.6y,0,0,0,cellular,212,2,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2018-09-21,b5d7aa6f-f519-4ef3-b17a-8fba1ab9a7fe,9,2018,0
36.0,blue-collar,MARRIED,basic.9y,0,0,1,cellular,49,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-10-23,832d4428-6026-4566-ade2-fab98679e6c9,10,2015,0
55.0,blue-collar,DIVORCED,basic.4y,0,0,0,cellular,278,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-05-30,75403239-b1ae-4858-a41d-bca9057abd36,5,2019,0
45.0,technician,SINGLE,university.degree,0,0,0,cellular,763,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-07-13,4d88a262-1bc5-4a69-a6f2-eb4a99b91379,7,2016,0
56.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,50,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2019-04-08,bf851647-5a20-4870-8ece-8d9e6f75337e,4,2019,0
32.0,admin.,MARRIED,university.degree,0,0,0,cellular,402,1,,2,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2018-12-12,8c9d5acb-897e-4419-8444-7556ba4dbff3,12,2018,0
35.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,349,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-12-14,62c71d79-e045-42ec-a17d-1b67be92e1fd,12,2015,0
32.0,technician,MARRIED,high.school,0,0,0,cellular,134,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-12-22,2c35672a-3b87-4bbc-917e-fc23590ff471,12,2017,0
28.0,services,MARRIED,high.school,0,0,1,cellular,343,1,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2017-06-07,0136f463-6d0b-4392-9df2-f88ea46a06cf,6,2017,0
42.0,services,MARRIED,high.school,0,1,0,cellular,120,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2019-01-24,2f18ed68-e78b-4709-a2c6-5955b817c592,1,2019,0
42.0,services,MARRIED,high.school,0,1,0,telephone,128,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2019-03-03,a8937774-9bee-41dc-908d-1e45f387bb76,3,2019,0
,blue-collar,MARRIED,basic.6y,0,1,0,cellular,191,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2019-08-06,7a1b7332-fca8-47f3-a413-4e8c5ab448ab,8,2019,0
41.0,admin.,MARRIED,university.degree,0,1,0,cellular,114,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-12-22,bdb4c981-4caa-4112-a55b-2513e547ce40,12,2019,0
,services,SINGLE,high.school,0,0,0,cellular,239,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2019-05-07,805390b5-4d41-41f3-8bb5-e7dc4a775287,5,2019,0
29.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,111,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2015-01-19,89261ae1-3c34-40f2-a0ff-611df24c2e1f,1,2015,0
33.0,admin.,SINGLE,high.school,0,0,1,cellular,93,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2015-05-13,06fe3dd5-0de7-4a33-bbc1-30ba27fa91bb,5,2015,0
42.0,admin.,SINGLE,high.school,0,1,0,cellular,92,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-05-10,0beb03ae-840f-4fab-abeb-70bc1bf60a88,5,2017,0
35.0,blue-collar,MARRIED,basic.6y,0,0,0,cellular,43,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-07-08,468c8a47-f66b-4464-b219-4493c87441d5,7,2019,0
,blue-collar,MARRIED,basic.9y,0,0,0,telephone,301,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-11-09,6ca206d5-6c84-4095-9078-e48207ed4f10,11,2017,0
41.0,blue-collar,DIVORCED,basic.9y,0,1,0,cellular,88,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2016-01-25,7debb37b-c3b9-4e50-8906-6df09cf10302,1,2016,0
47.0,blue-collar,SINGLE,basic.4y,0,1,0,cellular,87,2,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2018-12-01,25258772-5929-4c02-ac2c-569226154de5,12,2018,0
28.0,student,SINGLE,university.degree,0,1,1,cellular,108,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-04-22,e27b0a18-148f-41c0-bd2c-66f4663c0a88,4,2017,0
46.0,blue-collar,MARRIED,basic.4y,0,0,0,cellular,577,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-08-31,7ac14567-06af-4985-9699-ebff4ae09be9,8,2017,0
46.0,admin.,MARRIED,basic.9y,0,0,0,cellular,175,2,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2019-08-03,6882eb4f-a4b9-4fb9-95c0-e1486270d2db,8,2019,0
33.0,admin.,MARRIED,high.school,0,0,0,telephone,396,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-11-27,abca570d-0ef6-4138-b379-61aed763b62b,11,2019,0
38.0,blue-collar,MARRIED,basic.9y,0,1,0,cellular,98,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-01-28,78ecf59a-0c52-42b0-b82e-d57ea58e8f3d,1,2018,0
49.0,blue-collar,MARRIED,basic.9y,0,1,0,cellular,86,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-02-11,4f9f74a9-a8f9-4396-8e39-67f7b035d77f,2,2017,0
38.0,blue-collar,SINGLE,,0,0,0,cellular,936,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2019-01-07,30105193-25bf-4485-a085-62ebd3fdccfc,1,2019,0
33.0,blue-collar,SINGLE,basic.4y,0,1,0,cellular,39,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-07-24,ca63b0e5-6025-4163-81e6-11ee345b6b0e,7,2019,0
25.0,admin.,SINGLE,university.degree,0,1,0,cellular,80,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-09-04,fca00796-a1aa-449d-8da6-d10ada47a737,9,2016,0
57.0,services,DIVORCED,,0,0,0,cellular,144,4,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-07-27,bd6f052f-7693-4f63-96df-9cbd23322586,7,2016,0
34.0,admin.,MARRIED,high.school,0,1,0,cellular,310,2,,2,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2016-03-26,3cd1552d-03ef-48ed-b19b-64ca0d69d9a9,3,2016,0
38.0,management,MARRIED,university.degree,0,0,0,cellular,525,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2019-09-25,0e5f1b66-6447-41bb-b1f6-71948c685321,9,2019,0
45.0,services,SINGLE,high.school,0,1,0,cellular,127,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-03-06,590abd92-a6c6-4b82-b699-f130a118677e,3,2018,0
51.0,blue-collar,MARRIED,university.degree,0,1,0,cellular,99,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-11-16,d744a0d2-2d08-4a0d-9a83-b76e9fd9c058,11,2016,0
36.0,services,SINGLE,basic.9y,0,1,0,cellular,501,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,1,2017-08-19,bd7e6cc2-9439-4069-ade2-559406d4c82c,8,2017,0
37.0,admin.,SINGLE,university.degree,0,1,0,cellular,105,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2015-09-30,1cb6e96e-ccd4-419c-b358-c84acf8eb931,9,2015,0
35.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,414,2,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-11-05,eba00fda-2ef2-4aea-ae3a-111f52874bda,11,2017,0
35.0,blue-collar,MARRIED,basic.9y,0,0,0,cellular,318,2,11.0,1,SUCCESS,-1.8,92.893,-46.2,1.313,5099.1,0,2018-12-05,3e06a4f0-e563-46f8-bbb1-77b42e487840,12,2018,1
45.0,technician,SINGLE,university.degree,0,0,0,cellular,445,2,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2019-05-03,8dc47f84-d8ea-4d78-bdc0-88535040ea53,5,2019,0
32.0,admin.,MARRIED,university.degree,0,1,0,cellular,374,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-04-11,c4819db6-1fa5-44e9-a246-1de5d2e6e555,4,2018,0
47.0,blue-collar,MARRIED,high.school,0,1,0,cellular,191,3,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-11-26,8548d2bb-639d-4be7-bdb4-28719fee19b0,11,2019,0
38.0,management,MARRIED,university.degree,0,1,0,cellular,1276,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,1,2017-02-21,1d0218ab-39cf-442f-aa7b-7218763809dd,2,2017,0
34.0,technician,MARRIED,university.degree,0,0,0,cellular,51,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-05-16,05c48129-eb54-4979-b722-fe326734088f,5,2017,0
40.0,services,MARRIED,basic.4y,0,0,0,cellular,139,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-10-12,9fcefe2c-3304-4deb-bdc8-267eb8ba4bbf,10,2016,0
40.0,services,MARRIED,basic.4y,0,1,0,cellular,237,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-04-03,4c9ddba3-2f1b-46fd-806e-d73f4dd53545,4,2019,0
23.0,student,SINGLE,basic.9y,0,0,0,cellular,145,2,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2018-01-20,8712037b-e040-45e8-9d1c-60d4c56c3bc2,1,2018,0
38.0,blue-collar,SINGLE,high.school,0,0,0,cellular,136,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-01-17,851ab0b3-4211-423c-826e-7cfd96717151,1,2017,0
40.0,services,MARRIED,basic.4y,0,0,0,cellular,308,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2017-05-23,bc2e844e-8257-4ab2-a4a2-f39e38f745a1,5,2017,0
35.0,self-employed,SINGLE,university.degree,0,0,0,cellular,1243,2,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-06-29,c1af7c34-6e7f-4bdb-8f01-73ef60df4f0a,6,2016,0
40.0,management,SINGLE,university.degree,0,1,0,cellular,52,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2015-05-01,3234b4b1-7e65-47e2-adb3-9a2716ba5492,5,2015,0
40.0,blue-collar,MARRIED,basic.4y,0,0,0,cellular,77,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-09-28,3abebc10-4887-408a-96ec-8c610e6d05ee,9,2018,0
40.0,management,SINGLE,university.degree,0,0,1,cellular,217,1,,1,FAILURE,-1.8,92.893,-46.2,1.313,5099.1,0,2016-01-30,1a8bdce5-e946-492f-b0eb-fa2aba546cf3,1,2016,0
31.0,blue-collar,SINGLE,high.school,0,1,0,cellular,197,1,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2019-03-26,d20ba186-134c-4226-be3e-766a51d5d8d3,3,2019,0
35.0,services,MARRIED,high.school,0,0,0,cellular,55,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-08-10,7cf476ab-421f-46a2-a76a-7550a069ceac,8,2018,0
35.0,admin.,SINGLE,high.school,0,0,0,cellular,579,2,10.0,1,SUCCESS,-1.8,92.893,-46.2,1.313,5099.1,1,2018-09-03,b5f4faef-483f-4243-8519-c96ade2bff55,9,2018,1
35.0,services,MARRIED,high.school,0,0,0,cellular,125,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2019-10-14,69e6a000-efec-4846-9f3b-095f7eefd272,10,2019,0
58.0,management,SINGLE,university.degree,0,0,0,cellular,90,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2017-12-13,1e99bc58-8e6c-44f8-8b5d-2fbdc0de979c,12,2017,0
58.0,management,SINGLE,university.degree,0,0,1,cellular,131,1,,0,NONEXISTENT,-1.8,92.893,-46.2,,5099.1,0,2017-04-17,9a7c1e90-5b40-4dbd-8111-f600da50032a,4,2017,0
40.0,blue-collar,MARRIED,basic.6y,0,0,0,cellular,171,1,,1,FAILURE,-1.8,92.893,-46.2,,5099.1,0,2019-11-02,592e647c-5a95-46f1-a3a5-3f348d11d703,11,2019,0
35.0,services,MARRIED,high.school,0,1,0,cellular,478,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-05-06,ff698755-143c-4b09-9aed-34b454c8cccb,5,2016,0
36.0,admin.,MARRIED,university.degree,0,1,0,cellular,70,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2018-02-25,66003f83-fe6c-412c-9726-c3d0741df7c3,2,2018,0
30.0,services,MARRIED,high.school,0,1,0,cellular,424,1,,0,NONEXISTENT,-1.8,92.893,-46.2,1.313,5099.1,0,2016-11-26,f1483299-acad-43f5-8b50-e596be2e3c38,11,2016,0
